2021-01-25, 34652.43, 
2021-01-24, 34652.43, 
2021-01-23, 34652.43, 
2021-01-22, 34652.43, 
2021-01-21, 34652.43, 
2021-01-20, 34652.43, 
2021-01-19, 34652.43, 
2021-01-18, 34652.43, 
2021-01-17, 34652.43, 
2021-01-16, 34652.43, 
2021-01-15, 34652.43, 
2021-01-14, 34652.43, 
2021-01-13, 34652.43, 
2021-01-12, 34652.43, 
2021-01-11, 34652.43, 
2021-01-10, 34652.43, 
2021-01-09, 34652.43, 
2021-01-08, 34652.43, 
2021-01-07, 34652.43, 
2021-01-06, 34652.43, 
2021-01-05, 34652.43, AAPL 
2021-01-04, 34092.76, 
2021-01-03, 34092.76, 
2021-01-02, 34092.76, 
2021-01-01, 34092.76, 
2020-12-31, 34092.76, 
2020-12-30, 34092.76, 
2020-12-29, 34092.76, 
2020-12-28, 34092.76, 
2020-12-27, 34092.76, 
2020-12-26, 34092.76, 
2020-12-25, 34092.76, 
2020-12-24, 34092.76, 
2020-12-23, 34092.76, 
2020-12-22, 34092.76, 
2020-12-21, 34092.76, 
2020-12-20, 34092.76, 
2020-12-19, 34092.76, 
2020-12-18, 34092.76, 
2020-12-17, 34092.76, 
2020-12-16, 34092.76, 
2020-12-15, 34092.76, 
2020-12-14, 34092.76, 
2020-12-13, 34092.76, 
2020-12-12, 34092.76, 
2020-12-11, 34092.76, 
2020-12-10, 34092.76, 
2020-12-09, 34092.76, 
2020-12-08, 34092.76, 
2020-12-07, 34092.76, 
2020-12-06, 34092.76, 
2020-12-05, 34092.76, 
2020-12-04, 34092.76, 
2020-12-03, 34092.76, 
2020-12-02, 34092.76, 
2020-12-01, 34092.76, 
2020-11-30, 34092.76, 
2020-11-29, 34092.76, 
2020-11-28, 34092.76, 
2020-11-27, 34092.76, 
2020-11-26, 34092.76, 
2020-11-25, 34092.76, 
2020-11-24, 34092.76, 
2020-11-23, 34092.76, 
2020-11-22, 34092.76, 
2020-11-21, 34092.76, 
2020-11-20, 34092.76, 
2020-11-19, 34092.76, 
2020-11-18, 34092.76, TSLA 
2020-11-17, 31412.46, 
2020-11-16, 31412.46, 
2020-11-15, 31412.46, 
2020-11-14, 31412.46, 
2020-11-13, 31412.46, 
2020-11-12, 31412.46, 
2020-11-11, 31412.46, 
2020-11-10, 31412.46, 
2020-11-09, 31412.46, 
2020-11-08, 31412.46, 
2020-11-07, 31412.46, 
2020-11-06, 31412.46, 
2020-11-05, 31412.46, 
2020-11-04, 31412.46, 
2020-11-03, 31412.46, 
2020-11-02, 31412.46, 
2020-11-01, 31412.46, 
2020-10-31, 31412.46, 
2020-10-30, 31412.46, 
2020-10-29, 31412.46, 
2020-10-28, 31412.46, 
2020-10-27, 31412.46, 
2020-10-26, 31412.46, TSLA 
2020-10-25, 30772.37, 
2020-10-24, 30772.37, 
2020-10-23, 30772.37, AMZN TSLA 
2020-10-22, 30751.61, AMZN TSLA 
2020-10-21, 31382.17, TSLA 
2020-10-20, 31386.61, 
2020-10-19, 31386.61, 
2020-10-18, 31386.61, 
2020-10-17, 31386.61, 
2020-10-16, 31386.61, 
2020-10-15, 31386.61, 
2020-10-14, 31386.61, 
2020-10-13, 31386.61, 
2020-10-12, 31386.61, 
2020-10-11, 31386.61, 
2020-10-10, 31386.61, 
2020-10-09, 31386.61, 
2020-10-08, 31386.61, 
2020-10-07, 31386.61, 
2020-10-06, 31386.61, 
2020-10-05, 31386.61, 
2020-10-04, 31386.61, 
2020-10-03, 31386.61, 
2020-10-02, 31386.61, 
2020-10-01, 31386.61, 
2020-09-30, 31386.61, 
2020-09-29, 31386.61, 
2020-09-28, 31386.61, 
